row_id,ground_truth,glove_000,glove_001,glove_002,glove_003,glove_004,glove_005,glove_006,glove_007,glove_008,glove_009,glove_010,glove_011,glove_012,glove_013,glove_014,glove_015,glove_016,glove_017,glove_018,glove_019,glove_020,glove_021,glove_022,glove_023,glove_024,glove_025,glove_026,glove_027,glove_028,glove_029,glove_030,glove_031,glove_032,glove_033,glove_034,glove_035,glove_036,glove_037,glove_038,glove_039,glove_040,glove_041,glove_042,glove_043,glove_044,glove_045,glove_046,glove_047,glove_048,glove_049,glove_050,glove_051,glove_052,glove_053,glove_054,glove_055,glove_056,glove_057,glove_058,glove_059,glove_060,glove_061,glove_062,glove_063,glove_064,glove_065,glove_066,glove_067,glove_068,glove_069,glove_070,glove_071,glove_072,glove_073,glove_074,glove_075,glove_076,glove_077,glove_078,glove_079,glove_080,glove_081,glove_082,glove_083,glove_084,glove_085,glove_086,glove_087,glove_088,glove_089,glove_090,glove_091,glove_092,glove_093,glove_094,glove_095,glove_096,glove_097,glove_098,glove_099
239,neutral,-0.058027282,0.26676422,0.14541903,-0.08925121,0.13441552,0.08934319,-0.20384723,0.11380941,-0.10556095,0.019335397,0.23834623,-0.2508691,0.22089498,-0.10639288,0.0012926847,-0.13027497,0.121392936,-0.018245136,-0.24306823,0.0724328,0.1813911,0.042520046,0.07608255,-0.0041634426,0.101531565,-0.21761627,-0.03653196,-0.25066718,0.06883849,0.107405126,-0.104416296,0.45996514,-0.16855142,-0.016990688,0.051727355,0.12771834,0.056180872,0.101745576,-0.108469464,-0.12505996,-0.39195266,-0.13256826,0.13966307,-0.19061618,0.20593995,-0.02183712,0.16370033,-0.22790281,0.027370818,-0.62365276,0.081070974,0.010330334,-0.051660493,0.7264007,-0.11903095,-2.0386171,-0.06855734,-0.20193738,1.4662092,0.39925948,-0.10130207,0.61919993,-0.21351784,0.046647117,0.635279,0.034631327,0.13265598,0.097733624,0.33907765,-0.022631327,0.11553367,-0.090495676,-0.031966988,-0.25790378,0.094658926,-0.022897026,-0.026817681,-0.14917581,-0.70337075,-0.15506938,0.6125387,-0.01655067,-0.27281636,0.022795098,-1.0147332,-0.064904556,0.0982473,-0.1738606,0.04764215,-0.2530145,-0.022961136,0.20932287,-0.081608154,-0.17526612,-0.27573746,0.17034592,-0.17146862,-0.19783358,0.58517677,0.17927489
240,neutral,-0.0747425,0.24264032,0.24815673,-0.0362265,0.067300834,-0.25382024,-0.14349581,-0.08204632,0.047313634,0.079845786,-0.08472494,-0.01770357,0.085438214,0.03272773,-0.031128818,-0.16021417,0.061009273,-0.10887912,-0.2138644,0.010775442,0.13794383,0.03853206,0.045113124,0.1582801,-0.07330436,-0.16861166,-0.11665145,-0.19203597,0.18852536,-0.062979735,0.073479414,0.20863603,-0.043159585,-0.016678143,-0.035549037,0.107051365,0.09422953,0.18905741,-0.1638772,-0.045051284,-0.17006898,-0.20169483,0.1252419,-0.092948295,0.09145549,-0.17888059,0.16381766,-0.052692007,-0.10783161,-0.58772486,0.046441574,0.13073169,-0.07985976,0.78856575,-0.036139783,-1.5911235,0.06481109,-0.42759332,1.1324556,0.34007716,-0.11699689,0.20699601,-0.13679682,0.07978473,0.5222218,0.2014448,0.13132802,0.18735537,0.20461598,0.0020280988,0.18507609,-0.24975926,-0.22251134,-0.1798892,0.17040093,-0.03519952,-0.12553959,-0.04682503,-0.55492926,0.15733565,0.51513535,0.093715444,-0.2679367,-0.019319158,-0.7962118,-0.21626437,-0.011243309,0.041103937,-0.009303255,-0.32651424,0.020140206,-0.13194402,-0.046672463,-0.116887994,-0.2824511,0.08145221,0.13530394,-0.007716319,0.3176415,0.10160156
241,neutral,-0.072692856,0.30829751,0.34164312,-0.18377027,-0.09009806,0.1906543,-0.1849226,0.13206045,0.100136034,-0.21320932,0.14268419,0.023510672,0.23125109,-0.0059470604,0.023052536,-0.15165626,-0.08443811,-0.03293707,-0.23984934,0.14672144,0.16561046,0.16593911,0.113888286,-0.17731349,0.17435938,-0.07515361,-0.013968707,-0.3165105,0.29830807,0.068261035,-0.01713682,0.33343107,0.015003564,0.062035285,0.23241444,0.24029402,-0.027772175,0.015930962,0.19189239,-0.24147342,-0.28764004,-0.042265393,-0.034219526,-0.19768244,-0.15629454,-0.12706426,0.17594369,-0.21805395,-0.06292409,-0.6838086,0.039810497,0.021619974,0.08000261,0.55447865,-0.20896128,-1.5847368,0.09776646,-0.26179597,0.95545006,0.20186177,-0.07801307,0.6513851,-0.18322244,-0.27289814,0.4979594,0.11740071,0.28658462,0.10649825,0.046048388,-0.01913833,0.14298284,-0.15114222,0.12418918,-0.26056263,-0.015003713,-0.09164791,0.05868493,0.058745664,-0.35688505,-0.02358943,0.43356445,-0.19147132,-0.32366797,0.047219303,-0.9919227,-0.0971842,0.012695851,-0.042760037,-0.022819104,0.0063418527,0.0798543,0.06145713,0.024508283,-0.06896667,-0.40888298,0.1283571,-0.20106465,-0.13473159,0.29313043,0.25396466
242,negative,-0.08893558,-0.051695168,0.12630466,-0.3959041,-0.17980088,0.00818411,0.10010219,0.13043752,-0.16530384,-0.14228684,-0.12758093,-0.047119968,-0.033834163,0.087886654,0.038800724,-0.20132303,-0.22827896,0.26711157,-0.37853214,0.3086427,0.1048521,-0.14598103,0.06121465,0.085086316,0.5139,0.059005592,-0.05063005,-0.24949098,0.33311847,0.039034963,-0.35781044,0.24662022,0.0079435175,-0.061852258,-0.051870756,0.14255236,-0.13458124,0.018974526,-0.08594401,-0.070867315,-0.21955784,0.044448096,-0.18397531,-0.025057342,0.056100752,-0.04606106,0.14466678,-0.22691558,-0.09392639,-0.7738355,0.12910803,-0.30135614,-0.06080296,0.67830384,0.021076897,-1.7346847,-0.16646168,-0.09077638,0.5106277,0.3060287,-0.0017369918,0.5872146,-0.030588416,0.08208322,0.47072318,-0.04467082,0.3761157,0.11288484,-0.057568394,0.08682113,-0.0055894474,-0.061395794,-0.15457673,-0.47633404,-0.038523715,0.10160414,-0.1662656,0.03254866,-0.4199287,0.2332583,0.47723433,0.1800068,-0.46996546,-0.11385704,-0.681791,-0.3075026,-0.054214362,0.181775,-0.14970747,-0.29343423,-0.13560897,-0.043091904,-0.02460176,0.006251262,-0.2085189,-0.07180549,0.005983355,0.011102913,0.3988568,0.16634643
243,neutral,-0.16536783,-0.086364694,0.31689727,0.06560633,0.051199347,0.089914165,-0.17145263,0.41137218,-0.035497002,-0.029410418,0.057318773,0.10519552,0.23599954,-0.014597167,0.04257991,-0.35899082,0.12131233,-0.11449227,-0.21375331,-0.01886192,0.26849663,0.10840895,0.30014014,0.0029141135,0.1278291,-0.08939272,-0.0620224,-0.04762055,0.20669226,-0.14459099,-0.27880985,0.11500178,-0.15724587,0.03927133,-0.10895083,0.16391066,0.013552685,0.13853791,-0.04064809,0.14928354,-0.60382324,-0.18233594,0.0041277297,0.038948376,0.20152862,0.14724903,0.16837165,-0.06376673,-0.009135635,-0.07954613,0.13176556,0.12287893,0.038289405,0.7578232,-0.006902185,-1.4308395,-0.028922256,-0.14531592,1.3609895,0.427726,-0.2505377,0.43654922,0.20014152,-0.40518773,0.28466064,0.120894834,-0.067397825,0.11237591,0.14849783,-0.090528235,-0.06617251,-0.25829202,-0.15657395,-0.30508995,0.31357667,0.23520674,-0.020919286,0.20042318,-0.652868,-0.026818836,0.45003492,0.08243141,-0.2046318,0.07300477,-0.7993051,-0.014447742,0.0062404517,0.044746697,-0.1539697,-0.28873137,0.04137748,0.09400887,-0.16201046,-0.13747552,-0.50071335,0.2015276,0.07778552,-0.018065501,0.25218302,0.005761222
244,negative,-0.0017770684,0.041940823,0.4003831,0.14767331,0.061985433,-0.37845677,-0.2506653,0.14148024,0.017269507,0.10541753,-0.009959944,-0.0030778889,0.2671772,0.0869301,0.011884569,-0.13067271,0.18645324,0.034604076,-0.65813327,0.056894984,0.36343244,-0.15040873,0.15433526,-0.06426533,0.047869254,0.28711602,-0.13705486,-0.18277353,0.42623213,-0.095558524,0.056075174,0.25958717,-0.2662701,0.09486584,0.036864936,0.3378455,0.38874352,-0.11873287,-0.31049535,-0.22292541,-0.45088705,0.036311146,0.59798044,-0.07443938,0.20569195,-0.3803381,0.21414357,-0.21242519,0.05761823,-0.6122106,0.032485962,0.009416175,0.20549573,0.7765658,-0.021803781,-1.7426798,0.17325476,-0.43167073,1.3852324,0.093035385,-0.004990177,0.12847629,-0.2038134,-0.33393046,0.60410357,-0.01676778,0.18430932,0.5343053,-0.114832826,-0.11826889,0.10629793,-0.3311262,-0.36448693,-0.53592706,-0.026392618,0.2661504,-0.2013068,0.12680483,-0.92017275,0.059866592,0.8473932,-0.16126975,-0.16907325,0.17214732,-0.7511019,-0.048337597,0.119642474,0.15079953,0.20748796,-0.46527067,-0.009797917,-0.047360808,-0.18425971,0.111097954,-0.6692835,-0.057297762,0.1045607,-0.061836895,0.40256932,0.1950084
245,positive,-0.19071546,0.3006759,0.13634093,0.30040148,0.052032758,-0.17133062,0.03495032,0.009009942,0.022497755,-0.150842,-0.005148447,-0.12126543,0.12739785,-0.16892788,0.019858746,0.008107402,0.09525798,-0.11319113,-0.3399997,0.32891914,-0.17691731,-0.23291609,-0.07269334,0.077021934,-0.14736246,-0.15610379,-0.04213503,0.06721636,-0.027105406,-0.1264986,-0.21422638,0.23460357,-0.29326546,-0.030085392,0.046173777,-0.010204798,-0.16500637,0.0118436245,-0.2792936,0.06115093,-0.29327556,0.16366482,-0.047479983,-0.11513236,-0.20200023,-0.08429938,0.32218412,-0.18292433,-0.06362647,-0.6043955,0.30971318,0.061184175,0.14324477,0.58099097,0.20751882,-1.294728,0.45488584,-0.5682752,1.190257,-0.093898416,-0.18721746,0.3707686,-0.17389078,-0.26742014,0.6556176,-0.0801509,0.05292036,-0.00042814022,0.2855827,-0.17171971,0.2512916,-0.069474794,0.0019345718,-0.36207405,0.08707541,0.051418208,-0.2243102,-0.038943544,-0.5585702,-0.36736536,0.47974607,0.19575936,-0.043114748,-0.095502034,-0.949813,0.030909564,0.04735907,0.051853545,-0.23894764,-0.19723676,-0.08191597,0.103657596,-0.17951183,-0.2876397,-0.12261421,0.015043799,-0.009053371,-0.28827617,0.26734245,0.56790715
246,neutral,-0.21741104,0.07426566,0.20147477,-0.18134809,0.041800436,0.26768014,-0.123316005,0.2053768,0.0060951347,0.09253256,0.0840449,-0.04140024,0.024614565,-0.005192331,0.3574457,-0.39350638,-0.01812166,-0.09143715,-0.09285648,0.15241292,0.0393016,0.037196193,0.12559992,-0.10507457,0.22220446,-0.116386026,0.15919521,-0.09085595,0.26599017,-0.06158513,-0.0751098,0.34114242,0.008045506,0.19161151,0.12674181,-0.0042461697,0.14606252,-0.10985882,0.25819913,-0.32278866,-0.14842696,-0.19207735,-0.17548761,-0.11497692,-0.11015346,-0.08751011,0.09779802,-0.1503347,0.048838127,-0.5713513,0.13065086,0.10271354,-0.034204226,0.59231776,-0.10105842,-1.4732561,0.0110763395,-0.015588844,1.1010917,0.33272716,-0.0461594,0.5411594,-0.08442731,-0.08601325,0.43000427,0.036574103,0.21732102,-0.1566743,0.15469337,-0.043648325,-0.17085096,-0.25569937,0.10701644,-0.25171584,0.10124216,-0.028013742,0.21008132,-0.14929739,-0.34050933,-0.15891589,0.3599306,-0.43166327,-0.35398847,-0.0042343494,-0.73498666,0.08942479,0.25130135,-0.15440144,-0.10210941,0.08632596,-0.0914308,0.049808566,-0.1785497,-0.03780458,-0.26647612,-0.10515987,-0.21516027,-0.10235972,0.456247,0.03135495
247,negative,-0.07424874,0.1786314,-0.13026935,0.023326872,0.05861625,0.12606533,-0.011399964,0.14291228,-0.050864905,0.49896333,-0.029142777,-0.13244283,0.2687948,0.14336772,0.12192638,0.09609523,0.27459496,-0.16182956,-0.4567331,0.18813781,0.19911897,-0.22869186,-0.032811385,0.034201406,-0.014275551,-0.09606674,-0.09772418,-0.17747155,0.09680355,-0.02117929,-0.15468532,0.19893028,0.03460979,0.18091114,-0.045937665,-0.02687754,0.29355407,0.004131156,0.03899726,-0.016437195,-0.2706859,-0.05900288,0.4242642,0.056542847,0.3976622,0.06834674,0.15784593,0.13132668,-0.054662604,-0.21324892,0.08657177,0.03643333,-0.10299518,0.643425,-0.28113446,-1.6661723,-0.11401297,-0.3026735,1.2880079,0.26943678,-0.21913359,0.62421274,0.16874711,-0.09738874,0.23120521,-0.024248844,-0.1196625,-0.014438692,-0.041214537,0.13771844,-0.09668019,-0.6181381,-0.1867314,-0.40865085,-0.013173045,-0.042587183,0.37536058,0.13767472,-0.735699,0.039122984,0.38217813,0.14086686,0.07301081,0.08272014,-0.7699776,0.03583041,0.18818928,-0.13897052,-0.080209345,-0.029803671,0.25734112,-0.19672836,0.051461145,0.22553612,-0.40861824,0.121572025,-0.0019293283,-0.084070645,0.46804985,0.09215526
248,neutral,-0.198166,-0.07354235,0.17778714,-0.13656719,-0.0538822,0.11740137,-0.055304244,0.25964692,0.09144082,0.14167267,0.044185296,0.039001253,0.19919637,0.21931559,0.06484419,-0.03336156,0.14531338,-0.09274802,-0.26580644,0.17094685,0.29771206,-0.03286116,0.031730235,0.02448944,0.22756465,0.18244733,-0.11148799,-0.25393152,0.18360677,-0.038010236,-0.13813968,0.097260386,-0.03778765,0.10748009,-0.041990187,-0.028007159,0.07942163,0.07643673,0.09383062,0.01236954,-0.25144455,-0.12391904,0.052521843,-0.16944136,0.037106607,-0.09895473,-0.091336995,0.037649292,0.07298329,-0.3347388,0.011367407,0.09844755,0.09955661,0.68923324,-0.0086676385,-1.5703136,-0.05746171,0.06351357,0.9665692,0.30562952,-0.04782889,0.5257662,-0.020113885,-0.104547076,0.4910171,0.14134125,0.099221475,0.11809712,0.026872512,0.025576362,0.045729406,-0.12868676,-0.017144024,-0.31596243,0.16981485,0.061900955,0.066858575,0.081274025,-0.44720715,-0.06288505,0.37538573,-0.08600627,-0.18074292,-0.014002066,-0.78432375,0.09641453,-0.020894628,-0.02324688,0.0064295107,-0.06615544,0.12639472,0.004837033,-0.07236204,0.08953532,-0.3222534,0.07882902,-0.084098,-0.18306059,0.25007257,0.01057783
249,neutral,-0.19284195,-0.0055256635,-0.032928243,-0.15142454,0.10875919,0.49221247,-0.361025,-0.22903728,0.15743251,0.5111331,-0.07364404,-0.03150622,0.31550047,0.031954836,0.10935981,0.18204138,0.07244719,-0.19898413,-0.5992892,0.11438305,0.20247032,-0.18748567,0.19218935,-0.12290023,-0.059832256,-0.015913378,0.194203,-0.07082867,0.32093212,0.10781521,-0.02957929,0.15031727,-0.09012996,0.35732472,0.08601154,-0.16643292,-0.07251681,0.0036951504,0.32980612,0.09042439,-0.46761847,-0.0040132953,0.25134817,0.022527177,0.5183498,-0.19611548,-0.047114283,-0.05666127,-0.07354605,-0.1783966,0.02955535,0.086783335,0.068595015,0.92097926,-0.14227152,-0.84328675,-0.12942813,-0.059431072,1.4087334,0.04356787,-0.12877876,0.34170645,0.10243526,-0.14236623,0.5260009,0.16018702,0.10769055,0.13666508,-0.31692946,0.30281308,0.022643577,-0.6888177,0.05379778,-0.17794284,0.001272151,0.2991489,0.26823476,0.19956917,-0.709154,-0.22751908,0.80665225,-0.136633,-0.17699371,0.15866539,-0.4854667,-0.01794475,0.35328853,0.44536164,0.07879475,-0.048930865,0.21033753,0.10030724,0.019509127,-0.17893061,-0.1705479,0.17687272,-0.011377488,0.14801401,-0.027477143,-0.0077339243
250,neutral,-0.24260667,-0.01003885,-0.1013084,-0.1985069,0.051429868,0.3780592,-0.2501402,-0.12878825,0.16404372,0.53572357,-0.028167646,-0.07655908,0.28032377,0.12139154,0.14992797,0.15982899,0.07374287,-0.12473101,-0.5728205,0.09764337,0.25223088,-0.1930439,0.11955586,-0.15973634,-0.003933113,0.043514937,0.051454537,0.041013837,0.24788636,0.114440866,-0.03077216,0.09552226,-0.12514032,0.4399689,0.10457408,-0.17065053,-0.07089424,-0.07373012,0.31208754,0.078420326,-0.42602587,0.018501712,0.17706294,0.052283205,0.5086537,-0.13104136,-0.033412077,-0.011649899,-0.08243443,-0.2745876,0.07249121,0.10379739,0.08209211,0.8745995,-0.0887231,-1.1609423,-0.077472754,-0.058441624,1.42271,0.08266201,-0.07547954,0.44073886,0.1578517,-0.083460495,0.4545357,0.13410945,0.10256079,0.060752314,-0.2718489,0.22790621,0.01893335,-0.6143714,0.022554837,-0.19310047,0.009493659,0.3517776,0.31440312,0.22465658,-0.7032649,-0.16734435,0.77631474,-0.098043434,-0.2024219,0.11031911,-0.5725254,-0.037839703,0.34913084,0.30658406,0.03870717,-0.06260912,0.24269444,0.17709316,0.041722935,-0.09002563,-0.22688484,0.17342737,0.049213596,0.17920758,0.12029513,-0.0065639657
251,neutral,0.24466547,0.51668376,0.48398998,-0.032266773,-0.1986042,-0.14097461,-0.0031500997,-0.12613411,0.051031753,-0.025025398,0.10796596,0.13641399,0.37282687,-0.18907511,-0.08671403,-0.021227356,-0.08127555,0.388467,-0.22438787,0.31225458,0.26404813,0.13960211,-0.12359148,-0.069301836,0.115038335,-0.23614967,-0.15321912,-0.40790898,0.33759722,-0.22157529,-0.14173892,0.12214121,0.13190632,-0.16804972,0.14396064,0.11215214,-0.3470661,0.34046507,0.023431838,-0.28785035,-0.31458557,0.06755397,0.32594964,-0.1796016,-0.06537392,-0.036903888,0.56196743,-0.6412735,-0.069010854,-1.1355742,0.47879624,-0.17443511,0.3839219,1.1012849,0.019717898,-2.2302017,-0.2747044,0.19010518,1.2927369,0.5892565,-0.21198243,0.46886376,-0.4511486,-0.070613936,0.81340283,-0.07656755,0.16144553,0.13868617,0.022444224,-0.13844807,0.22638893,-0.3138415,-0.52764046,0.026345102,-0.1408448,0.010134539,-0.07372482,-0.25530946,-0.4399015,-0.18539074,0.3094677,0.14095157,-0.44895524,-0.23668766,-1.3462162,-0.41751686,-0.067366466,-0.0825369,0.0049900333,-0.3495304,-0.017266925,-0.07500825,-0.14476097,-0.24461336,-0.45808694,-0.120119385,-0.26804507,-0.1746102,0.44584092,-0.011016213
252,neutral,-0.20660752,0.095290475,0.40569058,-0.14505312,-0.1885259,0.14793207,-0.1269676,0.09184262,0.060163677,0.18373369,0.12973563,0.01263707,0.15659338,-0.04677141,0.055407725,-0.078901045,0.106847115,0.16407523,-0.3221806,0.030325957,0.09356292,-0.120680995,-0.026539473,-0.1028737,0.16209295,-0.06592659,-0.12158918,-0.09662591,0.29544798,-0.06794681,-0.112763986,0.29541087,0.010637062,-0.08912212,0.046590038,0.18023229,-0.20186275,-0.084823556,0.114458896,-0.28404105,-0.2277667,-0.18514928,0.16111971,-0.16171251,-0.10225161,-0.108707726,0.08603623,-0.07183925,0.053597014,-0.4571601,0.10038252,0.08449227,0.16685738,0.8204511,-0.109230965,-1.485437,0.03952553,-0.010463719,1.141078,0.37056175,-0.16800776,0.52949375,-0.048715573,0.052186687,0.32578662,0.117560074,0.1220281,0.29401642,-0.014016492,-0.07792778,0.20284094,-0.25472173,-0.1621039,-0.33754495,-0.008568728,0.23912126,-0.06986069,0.103267804,-0.58499914,0.183825,0.48645163,-0.13555197,-0.23322208,-0.10533565,-0.82022303,-0.24117595,0.07975317,-0.09197908,-0.031340394,-0.19992907,0.076061845,0.09490856,0.015998535,-0.005061267,-0.16634129,0.018851979,-0.20313254,0.039203037,0.33658305,-0.03975214
253,neutral,-0.20660752,0.095290475,0.40569058,-0.14505312,-0.1885259,0.14793207,-0.1269676,0.09184262,0.060163677,0.18373369,0.12973563,0.01263707,0.15659338,-0.04677141,0.055407725,-0.078901045,0.106847115,0.16407523,-0.3221806,0.030325957,0.09356292,-0.120680995,-0.026539473,-0.1028737,0.16209295,-0.06592659,-0.12158918,-0.09662591,0.29544798,-0.06794681,-0.112763986,0.29541087,0.010637062,-0.08912212,0.046590038,0.18023229,-0.20186275,-0.084823556,0.114458896,-0.28404105,-0.2277667,-0.18514928,0.16111971,-0.16171251,-0.10225161,-0.108707726,0.08603623,-0.07183925,0.053597014,-0.4571601,0.10038252,0.08449227,0.16685738,0.8204511,-0.109230965,-1.485437,0.03952553,-0.010463719,1.141078,0.37056175,-0.16800776,0.52949375,-0.048715573,0.052186687,0.32578662,0.117560074,0.1220281,0.29401642,-0.014016492,-0.07792778,0.20284094,-0.25472173,-0.1621039,-0.33754495,-0.008568728,0.23912126,-0.06986069,0.103267804,-0.58499914,0.183825,0.48645163,-0.13555197,-0.23322208,-0.10533565,-0.82022303,-0.24117595,0.07975317,-0.09197908,-0.031340394,-0.19992907,0.076061845,0.09490856,0.015998535,-0.005061267,-0.16634129,0.018851979,-0.20313254,0.039203037,0.33658305,-0.03975214
254,neutral,-0.22671984,0.11957669,0.22358176,-0.13523392,0.12226715,-0.4485702,-0.054740626,-0.15329832,-0.017867288,0.5254651,0.22467543,-0.4815058,0.112088874,0.19395849,0.22930998,-0.10736262,0.16356038,-0.21333377,-0.102283515,0.1402317,0.07355194,-0.098928034,0.07805195,0.07116137,0.07599053,-0.2200646,0.05608279,0.14593594,0.09483535,0.1457544,0.012005934,0.44145566,0.029310638,0.4267225,0.23128748,0.2968945,0.13147488,0.05699542,-0.15289024,-0.062416118,-0.36635348,-0.18809725,0.30883285,0.13360223,0.15807015,-0.24920611,0.18112724,0.06826428,-0.055511665,-0.53630733,-0.013616968,0.4144292,0.17333831,0.8874561,-0.18484882,-1.6183997,-0.013805958,-0.070664115,1.3409946,0.38829732,0.048848294,0.33940348,0.2593931,0.023211636,0.3452561,0.24912971,0.009766388,0.087158404,-0.2820822,0.20094612,0.17271155,-0.3802295,-0.048677504,-0.26970086,-0.0022920251,-0.071405955,0.25590727,0.09220134,-0.480566,0.32499188,0.6028985,0.12147251,-0.17094584,-0.086816415,-0.6492584,0.057490345,0.28909686,0.17011477,0.09606381,-0.20572203,0.0025855463,0.07909814,-0.042119678,-0.17653482,-0.41967246,0.22609545,-0.14048508,-0.17704517,0.39889535,-0.08553379
255,neutral,0.010375236,-0.054160744,0.38634613,-0.22855878,0.20836824,-0.14752914,0.062241726,0.047904767,-0.41124678,-0.11864511,-0.28478447,-0.22111103,0.08609576,0.15804556,-0.26278183,-0.07681209,0.47221148,-0.11389857,-0.74983644,0.1740443,0.13101736,0.062593624,0.2676959,-0.12161239,-0.15667175,0.13706638,-0.022352273,-0.5976861,0.17556322,-0.12647958,0.09547629,0.49261135,0.060630333,0.23824939,-0.2185994,0.0043479665,0.116868086,0.24153008,0.13568269,-0.19915755,-0.63672304,-0.06114551,0.14987105,-0.23532957,-0.13173231,-0.34799007,0.20279802,-0.015551336,-0.034543518,-0.3017171,0.1874501,-0.29966047,0.30134115,0.4708242,-0.031321745,-1.8857834,0.10691902,-0.09560799,1.2307622,0.41703027,0.0014605019,0.27213988,0.09747698,-0.14866878,0.65582854,0.09380353,0.33257505,0.5858325,0.058988903,0.44700098,0.16442207,-0.18495363,-0.3866474,-0.056731597,-0.042216178,-0.031677205,-0.04048127,-0.089012675,-0.6806013,-0.0035455353,0.10879379,-0.041607756,-0.307636,-0.16835779,-0.78043455,-0.0982904,0.25669315,0.024231536,0.14231074,-0.5353042,0.4734937,-0.40568024,-0.2528204,0.39042273,-0.6041715,0.101728216,-0.014076243,-0.25571558,0.31595454,0.13719425
256,neutral,0.4688595,0.5841285,0.3896369,0.1214417,0.43029442,-0.56973535,-0.60970974,0.14079137,-0.2548606,0.48061472,0.057322685,-0.73251694,0.47670972,-0.09504196,-0.44384643,0.37297234,0.41806868,-0.21699178,-0.7983507,-0.22325592,-0.20015654,0.18421468,0.7060984,-0.18271439,0.19935241,0.36767212,-0.18266886,-0.25785068,0.53062224,0.3813117,-0.5966087,0.19163059,-0.88060206,0.6063989,-0.13347073,0.16277386,0.7638317,0.5496549,-0.8307973,-0.08344071,-1.0087436,0.17005397,0.21189182,-0.16986999,0.5456411,-0.21484946,0.2856344,-0.016708177,-0.18956235,-0.46483767,0.18969029,0.39647081,-0.20352373,0.84312713,-0.46417275,-2.2615483,-0.14160007,-0.034639128,1.776936,-0.07669366,-0.2575426,-0.04983053,-0.53227586,-0.19258879,0.23205978,-0.19471464,-0.5636073,0.67153096,0.5341521,0.34787863,0.19245209,-0.3371581,0.06945241,-0.5087276,0.2652326,-0.3132733,-0.045649614,-0.30728972,-1.6267709,0.017038243,1.5834614,0.007910674,0.2610575,0.09819994,-1.1877825,0.11650842,-0.24642481,0.40332067,0.51414025,-0.6289421,-0.40134788,0.4394436,-0.41401616,-0.28063235,-0.19410169,0.9374907,-0.08776966,-0.015082,0.9595606,0.48541626
257,negative,-0.4305124,0.109689385,-0.0855455,0.16733247,-0.19162355,-0.092359655,-0.048124146,-0.022700518,0.19337538,0.36874548,0.06299932,-0.060100827,0.34078175,0.08199856,0.08994702,0.005615713,-0.1491652,-0.3466653,-0.4784144,-0.015000221,0.49243283,-0.13605273,0.1393154,0.0074555925,0.0058544236,-0.06949381,-0.3073517,-0.16543265,0.25510713,-0.09704236,-0.05205824,-0.12567276,0.00043704055,0.14102039,0.2799237,-0.15590595,0.3006841,-0.14444953,0.0676741,0.00093500153,-0.38600495,-0.023634449,0.23921132,-0.106308565,0.2052597,-0.20513496,0.19169185,-0.0078570675,-0.18866771,-0.45632228,0.1813256,0.2766802,0.24494863,1.0653207,-0.11829449,-1.736053,0.14653897,-0.44020885,1.3378184,0.27805,0.15753685,0.41988882,0.16588731,-0.08972273,0.64446294,0.20042595,0.029458558,0.09521843,-0.09874847,0.10846742,0.38806018,-0.5662334,-0.38441288,-0.4369383,-0.0630816,0.07175599,0.15306781,0.31949234,-0.7968723,0.27123404,0.9157239,0.06541968,-0.16510202,0.10279963,-0.60966647,-0.12268638,0.3402195,0.034583796,0.31384745,-0.21789224,-0.10746599,0.07023433,-0.28444463,0.35472783,-0.5560278,0.06638957,0.106200516,0.20270579,0.49415994,0.2976464
258,neutral,-0.041365225,0.12312891,0.29214495,-0.026411843,-0.06424393,-0.46546718,-0.13385089,0.051504683,0.005370632,0.22943418,0.006559776,-0.13373579,0.15710396,-0.020766303,-0.09001081,0.0030759755,0.029168021,0.088223174,-0.1948523,-0.04480202,0.23044801,-0.3121534,0.009566058,0.13842145,0.13636708,-0.0337906,-0.025971424,-0.12309885,0.032259967,0.101657644,-0.28773475,0.18114558,-0.17949873,-0.099280916,0.007112587,0.20595841,0.1642108,-0.0066368636,-0.1776107,-0.062099524,-0.18825725,-0.030129973,0.02248223,-0.10169059,0.16780466,-0.13408644,0.00034132184,-0.2852167,-0.106864356,-0.53966284,0.04003609,0.10042032,-0.021174703,0.6992047,0.12930074,-1.45977,0.0112587195,-0.17910978,1.088185,0.099166974,0.015374182,0.3201941,-0.15096289,-0.1070614,0.45395643,-0.019503726,0.1714303,0.25855637,-0.02688854,-0.053915497,0.24125032,-0.07879772,-0.08168939,-0.19440855,0.08209765,0.138091,-0.15967555,0.045223054,-0.6183827,0.14530714,0.38999322,0.027997345,-0.29445803,-0.016536491,-0.9330348,-0.18578893,0.016005224,-0.113375224,-0.0796905,-0.2858677,-0.0362511,0.064355135,-0.120931424,-0.009409612,-0.23832941,0.010980709,-0.032454938,-0.32038742,0.47271264,0.10348186
